source_id,target_id,rel_type,cited_text
DFARS-252.204-7009-p11,DFARS-252.204-7012,REFERENCES,252.204-7012
DFARS-252.204-7009-p12,DFARS-252.204-7012,REFERENCES,252.204-7012
DFARS-252.204-7012-p44,DFARS-252.204-7009,REFERENCES,252.204-7009
DFARS-252.204-7015-p4,DFARS-252.204-7014,REFERENCES,252.204-7014
DFARS-252.204-7016-p1,DFARS-252.204-7018,REFERENCES,252.204-7018
DFARS-252.204-7017-p1,DFARS-252.204-7016,REFERENCES,252.204-7016
DFARS-252.204-7017-p2,DFARS-252.204-7018,REFERENCES,252.204-7018
DFARS-252.204-7017-p5,DFARS-252.204-7016,REFERENCES,252.204-7016
DFARS-252.204-7019-p2,DFARS-252.204-7020,REFERENCES,252.204-7020
DFARS-252.204-7019-p3,DFARS-252.204-7012,REFERENCES,252.204-7012
DFARS-252.204-7020-p5,DFARS-252.204-7012,REFERENCES,252.204-7012
DFARS-252.204-7020-p19,DFARS-252.204-7012,REFERENCES,252.204-7012
DFARS-252.204-7025-p1,DFARS-252.204-7021,REFERENCES,252.204-7021
DFARS-252.209-7006-p2,DFARS-252.209-7007,REFERENCES,252.209-7007
DFARS-252.209-7008-p1,DFARS-252.209-7009,REFERENCES,252.209-7009
DFARS-252.209-7008-p5,DFARS-252.209-7009,REFERENCES,252.209-7009
DFARS-252.211-7008-p6,DFARS-252.211-7003,REFERENCES,252.211-7003
DFARS-252.215-7008-p3,DFARS-252.215-7010,REFERENCES,252.215-7010
DFARS-252.216-7007-p1,DFARS-252.216-7000,REFERENCES,252.216-7000
DFARS-252.219-7003-p15,DFARS-252.219-7004,REFERENCES,252.219-7004
DFARS-252.219-7003-p29,DFARS-252.219-7004,REFERENCES,252.219-7004
DFARS-252.219-7003-p47,DFARS-252.219-7004,REFERENCES,252.219-7004
DFARS-252.219-7004-p37,DFARS-252.219-7003,REFERENCES,252.219-7003
DFARS-252.219-7004-p38,DFARS-252.219-7003,REFERENCES,252.219-7003
PROV-252.225-7009-a-d-1-ii,SEC-252.225-7010,REFERENCES,252.225-7010
PROV-252.225-7010-a,SEC-252.225-7009,REFERENCES,252.225-7009
PROV-252.225-7010-b,SEC-252.225-7009,REFERENCES,252.225-7009
PROV-252.225-7016-e,SEC-252.225-7009,REFERENCES,252.225-7009
PROV-252.225-7023-a,SEC-252.225-7024,REFERENCES,252.225-7024
PROV-252.225-7035-basic-a,SEC-252.225-7036,REFERENCES,252.225-7036
PROV-252.225-7035-alternatei-a,SEC-252.225-7036,REFERENCES,252.225-7036
PROV-252.225-7035-alternateii-a,SEC-252.225-7036,REFERENCES,252.225-7036
PROV-252.225-7035-alternateiii-a,SEC-252.225-7036,REFERENCES,252.225-7036
PROV-252.225-7035-alternateiv-a,SEC-252.225-7036,REFERENCES,252.225-7036
PROV-252.225-7035-alternatev-a,SEC-252.225-7036,REFERENCES,252.225-7036
DFARS-252.225-7046-P1,DFARS-252.225-7047,REFERENCES,252.225-7047
DFARS-252.225-7049-P1,DFARS-252.225-7051,REFERENCES,252.225-7051
DFARS-252.225-7055-P1,DFARS-252.225-7056,REFERENCES,252.225-7056
DFARS-252.225-7057-P1,DFARS-252.225-7058,REFERENCES,252.225-7058
DFARS-252.225-7059-P1,DFARS-252.225-7060,REFERENCES,252.225-7060
DFARS-252.225-7059-P2,DFARS-252.225-7060,REFERENCES,252.225-7060
DFARS-252.225-7065-P8,DFARS-252.225-7048,REFERENCES,252.225-7048
DFARS-252.225-7065-P9,DFARS-252.225-7048,REFERENCES,252.225-7048
DFARS-252.227-7013-P7,DFARS-252.227-7025,REFERENCES,252.227-7025
DFARS-252.227-7013-P34,DFARS-252.227-7015,REFERENCES,252.227-7015
DFARS-252.227-7013-P35,DFARS-252.227-7018,REFERENCES,DFARS 252.227-7018
DFARS-252.227-7013-P36,DFARS-252.227-7014,REFERENCES,DFARS 252.227-7014
DFARS-252.227-7013-P55,DFARS-252.227-7025,REFERENCES,DFARS 252.227-7025
DFARS-252.227-7013-P67,DFARS-252.227-7025,REFERENCES,DFARS 252.227-7025
DFARS-252.227-7013-P80,DFARS-252.227-7037,REFERENCES,DFARS 252.227-7037
DFARS-252.227-7013-P89,DFARS-252.227-7013,REFERENCES,DFARS 252.227-7013
DFARS-252.227-7013-P90,DFARS-252.227-7013,REFERENCES,DFARS 252.227-7013
DFARS-252.227-7013-P99,DFARS-252.227-7037,REFERENCES,DFARS 252.227-7037
DFARS-252.227-7013-P100,DFARS-252.227-7037,REFERENCES,DFARS 252.227-7037
DFARS-252.227-7013-P113,DFARS-252.227-7015,REFERENCES,DFARS 252.227-7015
DFARS-252.227-7013-P114,DFARS-252.227-7018,REFERENCES,DFARS 252.227-7018
DFARS-252.227-7014-P12,DFARS-252.227-7025,REFERENCES,252.227-7025
DFARS-252.227-7014-P41,DFARS-252.227-7025,REFERENCES,DFARS 252.227-7025
DFARS-252.227-7014-P49,DFARS-252.227-7018,REFERENCES,DFARS 252.227-7018
DFARS-252.227-7014-P65,DFARS-252.227-7025,REFERENCES,DFARS 252.227-7025
DFARS-252.227-7014-P73,DFARS-252.227-7025,REFERENCES,DFARS 252.227-7025
DFARS-252.227-7014-P75,DFARS-252.227-7013,REFERENCES,DFARS 252.227-7013
DFARS-252.227-7014-P89,DFARS-252.227-7019,REFERENCES,DFARS 252.227-7019
DFARS-252.227-7014-P98,DFARS-252.227-7014,REFERENCES,DFARS 252.227-7014
DFARS-252.227-7014-P99,DFARS-252.227-7014,REFERENCES,DFARS 252.227-7014
DFARS-252.227-7014-P108,DFARS-252.227-7037,REFERENCES,DFARS 252.227-7037
DFARS-252.227-7014-P108,DFARS-252.227-7019,REFERENCES,DFARS 252.227-7019
DFARS-252.227-7014-P109,DFARS-252.227-7037,REFERENCES,DFARS 252.227-7037
DFARS-252.227-7014-P109,DFARS-252.227-7019,REFERENCES,DFARS 252.227-7019
DFARS-252.227-7014-P119,DFARS-252.227-7018,REFERENCES,DFARS 252.227-7018
DFARS-252.227-7015-P4,DFARS-252.227-7025,REFERENCES,252.227-7025
DFARS-252.227-7015-P8,DFARS-252.227-7018,REFERENCES,252.227-7018
DFARS-252.227-7015-P9,DFARS-252.227-7013,REFERENCES,DFARS 252.227-7013
DFARS-252.227-7015-P24,DFARS-252.227-7025,REFERENCES,DFARS 252.227-7025
DFARS-252.227-7015-P29,DFARS-252.227-7013,REFERENCES,252.227-7013
DFARS-252.227-7015-P30,DFARS-252.227-7013,REFERENCES,DFARS 252.227-7013
DFARS-252.227-7015-P31,DFARS-252.227-7018,REFERENCES,252.227-7018
DFARS-252.227-7016-P2,DFARS-252.227-7014,REFERENCES,252.227-7014
DFARS-252.227-7016-P3,DFARS-252.227-7018,REFERENCES,252.227-7018
DFARS-252.227-7016-P4,DFARS-252.227-7013,REFERENCES,252.227-7013
DFARS-252.227-7016-P5,DFARS-252.227-7018,REFERENCES,252.227-7018
DFARS-252.227-7016-P11,DFARS-252.227-7018,REFERENCES,DFARS 252.227-7018
DFARS-252.227-7016-P11,DFARS-252.227-7013,REFERENCES,252.227-7013
DFARS-252.227-7016-P11,DFARS-252.227-7014,REFERENCES,DFARS 252.227-7014
DFARS-252.227-7017-P2,DFARS-252.227-7014,REFERENCES,252.227-7014
DFARS-252.227-7017-P3,DFARS-252.227-7018,REFERENCES,252.227-7018
DFARS-252.227-7017-P4,DFARS-252.227-7013,REFERENCES,252.227-7013
DFARS-252.227-7017-P5,DFARS-252.227-7018,REFERENCES,252.227-7018
DFARS-252.227-7018-P13,DFARS-252.227-7025,REFERENCES,252.227-7025
DFARS-252.227-7018-P49,DFARS-252.227-7025,REFERENCES,252.227-7025
DFARS-252.227-7018-P53,DFARS-252.227-7025,REFERENCES,252.227-7025
DFARS-252.227-7018-P56,DFARS-252.227-7025,REFERENCES,252.227-7025
DFARS-252.227-7018-P67,DFARS-252.227-7013,REFERENCES,252.227-7013
DFARS-252.227-7018-P67,DFARS-252.227-7015,REFERENCES,DFARS 252.227-7015
DFARS-252.227-7018-P68,DFARS-252.227-7014,REFERENCES,DFARS 252.227-7014
DFARS-252.227-7018-P88,DFARS-252.227-7025,REFERENCES,DFARS 252.227-7025
DFARS-252.227-7018-P102,DFARS-252.227-7025,REFERENCES,DFARS 252.227-7025
DFARS-252.227-7018-P111,DFARS-252.227-7037,REFERENCES,DFARS 252.227-7037
DFARS-252.227-7018-P111,DFARS-252.227-7019,REFERENCES,DFARS 252.227-7019
DFARS-252.227-7018-P120,DFARS-252.227-7018,REFERENCES,DFARS 252.227-7018
DFARS-252.227-7018-P121,DFARS-252.227-7018,REFERENCES,DFARS 252.227-7018
DFARS-252.227-7018-P122,DFARS-252.227-7018,REFERENCES,DFARS 252.227-7018
DFARS-252.227-7018-P123,DFARS-252.227-7018,REFERENCES,DFARS 252.227-7018
DFARS-252.227-7018-P132,DFARS-252.227-7037,REFERENCES,DFARS 252.227-7037
DFARS-252.227-7018-P132,DFARS-252.227-7019,REFERENCES,DFARS 252.227-7019
DFARS-252.227-7018-P133,DFARS-252.227-7037,REFERENCES,DFARS 252.227-7037
DFARS-252.227-7018-P133,DFARS-252.227-7019,REFERENCES,DFARS 252.227-7019
DFARS-252.227-7018-P146,DFARS-252.227-7013,REFERENCES,DFARS 252.227-7013
DFARS-252.227-7018-P146,DFARS-252.227-7015,REFERENCES,DFARS 252.227-7015
DFARS-252.227-7018-P147,DFARS-252.227-7014,REFERENCES,252.227-7014
DFARS-252.227-7019-P1,DFARS-252.227-7014,REFERENCES,252.227-7014
DFARS-252.227-7019-P42,DFARS-252.227-7025,REFERENCES,DFARS 252.227-7025
DFARS-252.227-7025-P2,DFARS-252.227-7013,REFERENCES,252.227-7013
DFARS-252.227-7025-P3,DFARS-252.227-7014,REFERENCES,252.227-7014
DFARS-252.227-7025-P4,DFARS-252.227-7018,REFERENCES,252.227-7018
DFARS-252.227-7030-P1,DFARS-252.227-7018,REFERENCES,252.227-7018
DFARS-252.227-7030-P1,DFARS-252.227-7013,REFERENCES,252.227-7013
DFARS-252.227-7040-P1,DFARS-252.227-7041,REFERENCES,252.227-7041
DFARS-252.227-7040-P6,DFARS-252.227-7018,REFERENCES,252.227-7018
DFARS-252.227-7041-P9,DFARS-252.227-7040,REFERENCES,252.227-7040
DFARS-252.227-7041-P11,DFARS-252.227-7018,REFERENCES,DFARS 252.227-7018
DFARS-252.227-7041-P17,DFARS-252.227-7018,REFERENCES,DFARS 252.227-7018
DFARS-252.227-7041-P18,DFARS-252.227-7018,REFERENCES,DFARS 252.227-7018
DFARS-252.229-7012,DFARS-252.229-7003,REFERENCES,252.229-7003
DFARS-252.229-7013,DFARS-252.229-7005,REFERENCES,252.229-7005
DFARS-252.232-7006,DFARS-252.232-7003,REFERENCES,252.232-7003
DFARS-252.232-7012,DFARS-252.242-7006,REFERENCES,252.242-7006
DFARS-252.232-7013,DFARS-252.232-7014,REFERENCES,252.232-7014
DFARS-252.232-7013,DFARS-252.242-7006,REFERENCES,252.242-7006
DFARS-252.232-7016,DFARS-252.232-7015,REFERENCES,252.232-7015
DFARS-252.232-7018,DFARS-252.232-7002,REFERENCES,252.232-7002
DFARS-252.234-7002,DFARS-252.242-7005,REFERENCES,252.242-7005
DFARS-252.236-7012,DFARS-252.236-7013,REFERENCES,252.236-7013
DFARS-252.237-7024,DFARS-252.237-7023,REFERENCES,252.237-7023
DFARS-252.237-7024,DFARS-252.237-7025,REFERENCES,252.237-7025
DFARS-252.239-7010,DFARS-252.239-7009,REFERENCES,252.239-7009
DFARS-252.242-7004,DFARS-252.242-7005,REFERENCES,252.242-7005
DFARS-252.242-7005,DFARS-252.234-7002,REFERENCES,252.234-7002
DFARS-252.242-7005,DFARS-252.242-7004,REFERENCES,252.242-7004
DFARS-252.242-7005,DFARS-252.242-7006,REFERENCES,252.242-7006
DFARS-252.242-7005,DFARS-252.244-7001,REFERENCES,252.244-7001
DFARS-252.242-7005,DFARS-252.245-7003,REFERENCES,252.245-7003
DFARS-252.242-7006,DFARS-252.242-7005,REFERENCES,252.242-7005
DFARS-252.244-7001,DFARS-252.242-7005,REFERENCES,252.242-7005
DFARS-252.244-7001,DFARS-252.246-7007,REFERENCES,252.246-7007
DFARS-252.245-7003,DFARS-252.242-7005,REFERENCES,252.242-7005
DFARS-252.246-7005,DFARS-252.246-7006,REFERENCES,252.246-7006
DFARS-252.246-7007,DFARS-252.244-7001,REFERENCES,252.244-7001
DFARS-252.246-7007,DFARS-252.246-7008,REFERENCES,252.246-7008
DFARS-252.246-7008,DFARS-252.251-7000,REFERENCES,252.251-7000
DFARS-252.247-7025,DFARS-252.247-7026,REFERENCES,252.247-7026
DFARS-252.270-7000,DFARS-252.270-7001,REFERENCES,252.270-7001
DFARS-252.270-7000,DFARS-252.270-7002,REFERENCES,252.270-7002
DFARS-252.270-7001,DFARS-252.270-7002,REFERENCES,252.270-7002
SEC_F-307,SEC_F-301,REFERENCES,F-301
SEC_F-407,SEC_F-501,REFERENCES,F-501
SEC_F-408,SEC_F-401,REFERENCES,F-401
SEC_I-110,SEC_I-110.1,REFERENCES,I-110.1
SEC_I-110,SEC_I-110.2,REFERENCES,I-110.2
SEC_253.213_p1,SEC_253.213,REFERENCES,253.213
SEC_270.100_p20,SEC_270.101,REFERENCES,270.101
SEC_270.103_p27,SEC_270.104,REFERENCES,270.104
SEC_270.105_p33,SEC_270.103,REFERENCES,270.103
SEC_F-104_p271,SEC_F-401,REFERENCES,F-401
SEC_F-301_p314,SEC_F-304,REFERENCES,F-304
SEC_F-301_p315,SEC_F-305,REFERENCES,F-305
SEC_F-301_p316,SEC_F-303,REFERENCES,F-303
SEC_F-401_p396,SEC_F-301,REFERENCES,F-301
SEC_F-401_p397,SEC_F-301,REFERENCES,F-301
SEC_F-401_p398,SEC_F-403,REFERENCES,F-403
SEC_F-401_p402,SEC_F-402,REFERENCES,F-402
SEC_F-401_p405,SEC_F-406,REFERENCES,F-406
SEC_F-401_p408,SEC_F-406,REFERENCES,F-406
SEC_F-401_p438,SEC_F-401,REFERENCES,F-401
SEC_F-401_p455,SEC_F-405,REFERENCES,F-405
SEC_F-401_p461,SEC_F-406,REFERENCES,F-406
SEC_F-401_p477,SEC_F-501,REFERENCES,F-501
SEC_F-401_p481,SEC_F-401,REFERENCES,F-401
SEC_F-501_p527,SEC_F-301,REFERENCES,F-301
SEC_F-501_p529,SEC_F-301,REFERENCES,F-301
SEC_I-100_p624,SEC_I-101,REFERENCES,I-101
SEC_I-104_p672,SEC_I-102,REFERENCES,I-102
SEC_I-104_p675,SEC_I-106,REFERENCES,I-106
SEC_I-105_p679,SEC_I-102,REFERENCES,I-102
SEC_I-105_p685,SEC_I-102,REFERENCES,I-102
SEC_I-106_p696,SEC_I-107,REFERENCES,I-107
SEC_I-107_p712,SEC_I-102,REFERENCES,I-102
SEC_I-107_p713,SEC_I-102,REFERENCES,I-102
SEC_I-107_p714,SEC_I-102,REFERENCES,I-102
SEC_I-108_p745,SEC_I-105,REFERENCES,I-105
SEC_I-108_p746,SEC_I-107,REFERENCES,I-107
SEC_I-108_p749,SEC_I-107,REFERENCES,I-107
SEC_I-108_p753,SEC_I-103,REFERENCES,I-103
SEC_I-109_p758,SEC_I-106,REFERENCES,I-106
SEC_I-109_p760,SEC_I-106,REFERENCES,I-106
SEC_I-109_p761,SEC_I-110,REFERENCES,I-110
SEC_I-109_p761,SEC_I-110.2,REFERENCES,I-110.2
SEC_I-110.1_p764,SEC_I-106,REFERENCES,I-106
SEC_I-111_p781,SEC_I-107,REFERENCES,I-107
SEC_I-111_p782,SEC_I-112,REFERENCES,I-112
SEC_I-111_p782,SEC_I-112.2,REFERENCES,I-112.2
SEC_I-112.1_p784,SEC_I-102,REFERENCES,I-102
SEC_I-112.2_p792,SEC_I-106,REFERENCES,I-106
SEC_I-112.2_p797,SEC_I-106,REFERENCES,I-106
SEC_I-112.2_p800,SEC_I-106,REFERENCES,I-106
