start_id,end_id,mapping_type,confidence,rationale,source_document_id,created_date
HITRUST-11.d,PR.PS-01,direct,High,HITRUST control 11.d (Learning from Information Security Incidents) maps to CSF subcategory PR.PS-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-11.d,RS.MA-02,direct,High,HITRUST control 11.d (Learning from Information Security Incidents) maps to CSF subcategory RS.MA-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-11.d,RS.MA-03,direct,High,HITRUST control 11.d (Learning from Information Security Incidents) maps to CSF subcategory RS.MA-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-11.d,RS.MA-04,direct,High,HITRUST control 11.d (Learning from Information Security Incidents) maps to CSF subcategory RS.MA-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-11.d,RS.CO-03,direct,High,HITRUST control 11.d (Learning from Information Security Incidents) maps to CSF subcategory RS.CO-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-11.d,ID.IM-03,direct,High,HITRUST control 11.d (Learning from Information Security Incidents) maps to CSF subcategory ID.IM-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-11.d,ID.IM-04,direct,High,HITRUST control 11.d (Learning from Information Security Incidents) maps to CSF subcategory ID.IM-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-11.d,ID.RA-06,direct,High,HITRUST control 11.d (Learning from Information Security Incidents) maps to CSF subcategory ID.RA-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-11.e,DE.CM-01,direct,High,HITRUST control 11.e (Collection of Evidence) maps to CSF subcategory DE.CM-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-11.e,DE.AE-06,direct,High,HITRUST control 11.e (Collection of Evidence) maps to CSF subcategory DE.AE-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-11.e,GV.OC-03,direct,High,HITRUST control 11.e (Collection of Evidence) maps to CSF subcategory GV.OC-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-11.e,RC.CO-04,direct,High,HITRUST control 11.e (Collection of Evidence) maps to CSF subcategory RC.CO-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-11.e,RS-AN-03,direct,High,HITRUST control 11.e (Collection of Evidence) maps to CSF subcategory RS-AN-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.a,DE.AE-02,direct,High,HITRUST control 12.a (Including Information Security in the Business Continuity Process) maps to CSF subcategory DE.AE-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.a,ID.IM-04,direct,High,HITRUST control 12.a (Including Information Security in the Business Continuity Process) maps to CSF subcategory ID.IM-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.a,DE.AE-03,direct,High,HITRUST control 12.a (Including Information Security in the Business Continuity Process) maps to CSF subcategory DE.AE-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.a,DE.AE-07,direct,High,HITRUST control 12.a (Including Information Security in the Business Continuity Process) maps to CSF subcategory DE.AE-07 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.a,GV.OC-04,direct,High,HITRUST control 12.a (Including Information Security in the Business Continuity Process) maps to CSF subcategory GV.OC-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.a,RS.MA-02,direct,High,HITRUST control 12.a (Including Information Security in the Business Continuity Process) maps to CSF subcategory RS.MA-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.a,RS.MA-03,direct,High,HITRUST control 12.a (Including Information Security in the Business Continuity Process) maps to CSF subcategory RS.MA-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.a,RS.MA-04,direct,High,HITRUST control 12.a (Including Information Security in the Business Continuity Process) maps to CSF subcategory RS.MA-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.a,RS.MI-02,direct,High,HITRUST control 12.a (Including Information Security in the Business Continuity Process) maps to CSF subcategory RS.MI-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.b,DE.AE-04,direct,High,HITRUST control 12.b (Business Continuity and Risk Assessment) maps to CSF subcategory DE.AE-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.b,ID.AM-05,direct,High,HITRUST control 12.b (Business Continuity and Risk Assessment) maps to CSF subcategory ID.AM-05 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.b,GV.OC-01,direct,High,HITRUST control 12.b (Business Continuity and Risk Assessment) maps to CSF subcategory GV.OC-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.b,GV.OC-04,direct,High,HITRUST control 12.b (Business Continuity and Risk Assessment) maps to CSF subcategory GV.OC-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.b,ID.RA-03,direct,High,HITRUST control 12.b (Business Continuity and Risk Assessment) maps to CSF subcategory ID.RA-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.b,GV.OC-05,direct,High,HITRUST control 12.b (Business Continuity and Risk Assessment) maps to CSF subcategory GV.OC-05 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.b,ID.RA-04,direct,High,HITRUST control 12.b (Business Continuity and Risk Assessment) maps to CSF subcategory ID.RA-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.b,ID.RA-05,direct,High,HITRUST control 12.b (Business Continuity and Risk Assessment) maps to CSF subcategory ID.RA-05 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.c,ID.IM,direct,High,HITRUST control 12.c (Developing and Implementing Continuity Plans) maps to CSF subcategory ID.IM based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.c,ID.IM-03,direct,High,HITRUST control 12.c (Developing and Implementing Continuity Plans) maps to CSF subcategory ID.IM-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.c,GV.OC-04,direct,High,HITRUST control 12.c (Developing and Implementing Continuity Plans) maps to CSF subcategory GV.OC-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.c,PR.IR-03,direct,High,HITRUST control 12.c (Developing and Implementing Continuity Plans) maps to CSF subcategory PR.IR-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.c,RS.MA-03,direct,High,HITRUST control 12.c (Developing and Implementing Continuity Plans) maps to CSF subcategory RS.MA-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.c,PR.AT-01,direct,High,HITRUST control 12.c (Developing and Implementing Continuity Plans) maps to CSF subcategory PR.AT-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.c,GV.OC-05,direct,High,HITRUST control 12.c (Developing and Implementing Continuity Plans) maps to CSF subcategory GV.OC-05 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.c,PR.AA-06,direct,High,HITRUST control 12.c (Developing and Implementing Continuity Plans) maps to CSF subcategory PR.AA-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.c,PR.IR-01,direct,High,HITRUST control 12.c (Developing and Implementing Continuity Plans) maps to CSF subcategory PR.IR-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.c,RS.MI-02,direct,High,HITRUST control 12.c (Developing and Implementing Continuity Plans) maps to CSF subcategory RS.MI-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.c,ID.RA-07,direct,High,HITRUST control 12.c (Developing and Implementing Continuity Plans) maps to CSF subcategory ID.RA-07 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.c,PR.DS-11,direct,High,HITRUST control 12.c (Developing and Implementing Continuity Plans) maps to CSF subcategory PR.DS-11 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.c,ID.IM-04,direct,High,HITRUST control 12.c (Developing and Implementing Continuity Plans) maps to CSF subcategory ID.IM-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.c,RC.RP-01,direct,High,HITRUST control 12.c (Developing and Implementing Continuity Plans) maps to CSF subcategory RC.RP-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.d,ID.IM-04,direct,High,HITRUST control 12.d (Business Continuity Planning Framework) maps to CSF subcategory ID.IM-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.d,ID.IM,direct,High,HITRUST control 12.d (Business Continuity Planning Framework) maps to CSF subcategory ID.IM based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.d,ID.IM-03,direct,High,HITRUST control 12.d (Business Continuity Planning Framework) maps to CSF subcategory ID.IM-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.d,PR.IR-03,direct,High,HITRUST control 12.d (Business Continuity Planning Framework) maps to CSF subcategory PR.IR-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.e,ID.RA-07,direct,High,"HITRUST control 12.e (Testing, Maintaining and Re-assessing Business Continuity Plans) maps to CSF subcategory ID.RA-07 based on objective alignment and control specification requirements",SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.e,PR.DS-11,direct,High,"HITRUST control 12.e (Testing, Maintaining and Re-assessing Business Continuity Plans) maps to CSF subcategory PR.DS-11 based on objective alignment and control specification requirements",SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.e,RC.RP-01,direct,High,"HITRUST control 12.e (Testing, Maintaining and Re-assessing Business Continuity Plans) maps to CSF subcategory RC.RP-01 based on objective alignment and control specification requirements",SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.e,ID.IM-03,direct,High,"HITRUST control 12.e (Testing, Maintaining and Re-assessing Business Continuity Plans) maps to CSF subcategory ID.IM-03 based on objective alignment and control specification requirements",SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.e,ID.IM-04,direct,High,"HITRUST control 12.e (Testing, Maintaining and Re-assessing Business Continuity Plans) maps to CSF subcategory ID.IM-04 based on objective alignment and control specification requirements",SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.e,ID.IM,direct,High,"HITRUST control 12.e (Testing, Maintaining and Re-assessing Business Continuity Plans) maps to CSF subcategory ID.IM based on objective alignment and control specification requirements",SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.e,RC.CO-03,direct,High,"HITRUST control 12.e (Testing, Maintaining and Re-assessing Business Continuity Plans) maps to CSF subcategory RC.CO-03 based on objective alignment and control specification requirements",SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.e,RS.MA-01,direct,High,"HITRUST control 12.e (Testing, Maintaining and Re-assessing Business Continuity Plans) maps to CSF subcategory RS.MA-01 based on objective alignment and control specification requirements",SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.e,RS.MA-04,direct,High,"HITRUST control 12.e (Testing, Maintaining and Re-assessing Business Continuity Plans) maps to CSF subcategory RS.MA-04 based on objective alignment and control specification requirements",SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.e,ID.IM-02,direct,High,"HITRUST control 12.e (Testing, Maintaining and Re-assessing Business Continuity Plans) maps to CSF subcategory ID.IM-02 based on objective alignment and control specification requirements",SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.e,RS.CO-03,direct,High,"HITRUST control 12.e (Testing, Maintaining and Re-assessing Business Continuity Plans) maps to CSF subcategory RS.CO-03 based on objective alignment and control specification requirements",SOURCE-HITRUST-V20,30-10-2025
HITRUST-12.e,PR.AT-01,direct,High,"HITRUST control 12.e (Testing, Maintaining and Re-assessing Business Continuity Plans) maps to CSF subcategory PR.AT-01 based on objective alignment and control specification requirements",SOURCE-HITRUST-V20,30-10-2025
HITRUST-13.b,RC.CO-04,direct,High,HITRUST control 13.b (Purpose Specification and Minimization) maps to CSF subcategory RC.CO-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-13.f,RC.CO-04,direct,High,HITRUST control 13.f (Accountability) maps to CSF subcategory RC.CO-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-13.k,GV.RM-04,direct,High,HITRUST control 13.k (Disclosure to Third Parties) maps to CSF subcategory GV.RM-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-13.l,ID.AM-08,direct,High,HITRUST control 13.l (Privacy Monitoring and Enforcement) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
