control_id,control_name,source_framework,source_framework_version,source_framework_full_name,control_text
4.1,CIS Control 4.1,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 4.1 from CIS Critical Security Controls v8.1 Implementation Group 1
4.2,CIS Control 4.2,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 4.2 from CIS Critical Security Controls v8.1 Implementation Group 1
4.3,CIS Control 4.3,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 4.3 from CIS Critical Security Controls v8.1 Implementation Group 1
4.4,CIS Control 4.4,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 4.4 from CIS Critical Security Controls v8.1 Implementation Group 1
4.5,CIS Control 4.5,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 4.5 from CIS Critical Security Controls v8.1 Implementation Group 1
4.6,CIS Control 4.6,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 4.6 from CIS Critical Security Controls v8.1 Implementation Group 1
4.7,CIS Control 4.7,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 4.7 from CIS Critical Security Controls v8.1 Implementation Group 1
5.1,CIS Control 5.1,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 5.1 from CIS Critical Security Controls v8.1 Implementation Group 1
5.2,CIS Control 5.2,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 5.2 from CIS Critical Security Controls v8.1 Implementation Group 1
5.3,CIS Control 5.3,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 5.3 from CIS Critical Security Controls v8.1 Implementation Group 1
5.4,CIS Control 5.4,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 5.4 from CIS Critical Security Controls v8.1 Implementation Group 1
6.1,CIS Control 6.1,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 6.1 from CIS Critical Security Controls v8.1 Implementation Group 1
6.2,CIS Control 6.2,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 6.2 from CIS Critical Security Controls v8.1 Implementation Group 1
6.3,CIS Control 6.3,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 6.3 from CIS Critical Security Controls v8.1 Implementation Group 1
6.4,CIS Control 6.4,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 6.4 from CIS Critical Security Controls v8.1 Implementation Group 1
6.5,CIS Control 6.5,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 6.5 from CIS Critical Security Controls v8.1 Implementation Group 1
7.1,CIS Control 7.1,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 7.1 from CIS Critical Security Controls v8.1 Implementation Group 1
7.2,CIS Control 7.2,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 7.2 from CIS Critical Security Controls v8.1 Implementation Group 1
7.3,CIS Control 7.3,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 7.3 from CIS Critical Security Controls v8.1 Implementation Group 1
7.4,CIS Control 7.4,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 7.4 from CIS Critical Security Controls v8.1 Implementation Group 1
8.1,CIS Control 8.1,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 8.1 from CIS Critical Security Controls v8.1 Implementation Group 1
8.2,CIS Control 8.2,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 8.2 from CIS Critical Security Controls v8.1 Implementation Group 1
8.3,CIS Control 8.3,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 8.3 from CIS Critical Security Controls v8.1 Implementation Group 1
9.1,CIS Control 9.1,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 9.1 from CIS Critical Security Controls v8.1 Implementation Group 1
9.2,CIS Control 9.2,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,Control 9.2 from CIS Critical Security Controls v8.1 Implementation Group 1
1.1,CIS Control 1.1,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 1.1 from CIS Critical Security Controls v8.1 Implementation Group 2
1.2,CIS Control 1.2,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 1.2 from CIS Critical Security Controls v8.1 Implementation Group 2
1.3,CIS Control 1.3,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 1.3 from CIS Critical Security Controls v8.1 Implementation Group 2
1.4,CIS Control 1.4,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 1.4 from CIS Critical Security Controls v8.1 Implementation Group 2
10.1,CIS Control 10.1,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 10.1 from CIS Critical Security Controls v8.1 Implementation Group 2
10.2,CIS Control 10.2,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 10.2 from CIS Critical Security Controls v8.1 Implementation Group 2
10.3,CIS Control 10.3,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 10.3 from CIS Critical Security Controls v8.1 Implementation Group 2
10.4,CIS Control 10.4,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 10.4 from CIS Critical Security Controls v8.1 Implementation Group 2
10.5,CIS Control 10.5,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 10.5 from CIS Critical Security Controls v8.1 Implementation Group 2
10.6,CIS Control 10.6,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 10.6 from CIS Critical Security Controls v8.1 Implementation Group 2
10.7,CIS Control 10.7,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 10.7 from CIS Critical Security Controls v8.1 Implementation Group 2
11.1,CIS Control 11.1,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 11.1 from CIS Critical Security Controls v8.1 Implementation Group 2
11.2,CIS Control 11.2,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 11.2 from CIS Critical Security Controls v8.1 Implementation Group 2
11.3,CIS Control 11.3,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 11.3 from CIS Critical Security Controls v8.1 Implementation Group 2
11.4,CIS Control 11.4,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 11.4 from CIS Critical Security Controls v8.1 Implementation Group 2
11.5,CIS Control 11.5,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 11.5 from CIS Critical Security Controls v8.1 Implementation Group 2
12.1,CIS Control 12.1,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 12.1 from CIS Critical Security Controls v8.1 Implementation Group 2
12.2,CIS Control 12.2,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 12.2 from CIS Critical Security Controls v8.1 Implementation Group 2
12.3,CIS Control 12.3,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 12.3 from CIS Critical Security Controls v8.1 Implementation Group 2
12.4,CIS Control 12.4,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 12.4 from CIS Critical Security Controls v8.1 Implementation Group 2
12.5,CIS Control 12.5,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 12.5 from CIS Critical Security Controls v8.1 Implementation Group 2
12.6,CIS Control 12.6,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 12.6 from CIS Critical Security Controls v8.1 Implementation Group 2
12.7,CIS Control 12.7,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 12.7 from CIS Critical Security Controls v8.1 Implementation Group 2
13.1,CIS Control 13.1,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 13.1 from CIS Critical Security Controls v8.1 Implementation Group 2
13.2,CIS Control 13.2,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 13.2 from CIS Critical Security Controls v8.1 Implementation Group 2
13.3,CIS Control 13.3,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 13.3 from CIS Critical Security Controls v8.1 Implementation Group 2
13.4,CIS Control 13.4,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 13.4 from CIS Critical Security Controls v8.1 Implementation Group 2
13.5,CIS Control 13.5,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 13.5 from CIS Critical Security Controls v8.1 Implementation Group 2
13.6,CIS Control 13.6,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 13.6 from CIS Critical Security Controls v8.1 Implementation Group 2
14.1,CIS Control 14.1,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 14.1 from CIS Critical Security Controls v8.1 Implementation Group 2
14.2,CIS Control 14.2,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 14.2 from CIS Critical Security Controls v8.1 Implementation Group 2
14.3,CIS Control 14.3,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 14.3 from CIS Critical Security Controls v8.1 Implementation Group 2
14.4,CIS Control 14.4,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 14.4 from CIS Critical Security Controls v8.1 Implementation Group 2
14.5,CIS Control 14.5,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 14.5 from CIS Critical Security Controls v8.1 Implementation Group 2
14.6,CIS Control 14.6,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 14.6 from CIS Critical Security Controls v8.1 Implementation Group 2
14.7,CIS Control 14.7,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 14.7 from CIS Critical Security Controls v8.1 Implementation Group 2
14.8,CIS Control 14.8,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 14.8 from CIS Critical Security Controls v8.1 Implementation Group 2
14.9,CIS Control 14.9,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 14.9 from CIS Critical Security Controls v8.1 Implementation Group 2
15.1,CIS Control 15.1,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 15.1 from CIS Critical Security Controls v8.1 Implementation Group 2
15.2,CIS Control 15.2,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 15.2 from CIS Critical Security Controls v8.1 Implementation Group 2
15.3,CIS Control 15.3,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 15.3 from CIS Critical Security Controls v8.1 Implementation Group 2
15.4,CIS Control 15.4,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 15.4 from CIS Critical Security Controls v8.1 Implementation Group 2
16.1,CIS Control 16.1,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 16.1 from CIS Critical Security Controls v8.1 Implementation Group 2
16.10,CIS Control 16.10,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 16.10 from CIS Critical Security Controls v8.1 Implementation Group 2
16.11,CIS Control 16.11,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 16.11 from CIS Critical Security Controls v8.1 Implementation Group 2
16.2,CIS Control 16.2,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 16.2 from CIS Critical Security Controls v8.1 Implementation Group 2
16.3,CIS Control 16.3,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 16.3 from CIS Critical Security Controls v8.1 Implementation Group 2
16.4,CIS Control 16.4,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 16.4 from CIS Critical Security Controls v8.1 Implementation Group 2
16.5,CIS Control 16.5,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 16.5 from CIS Critical Security Controls v8.1 Implementation Group 2
16.6,CIS Control 16.6,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 16.6 from CIS Critical Security Controls v8.1 Implementation Group 2
16.7,CIS Control 16.7,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 16.7 from CIS Critical Security Controls v8.1 Implementation Group 2
16.8,CIS Control 16.8,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 16.8 from CIS Critical Security Controls v8.1 Implementation Group 2
16.9,CIS Control 16.9,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 16.9 from CIS Critical Security Controls v8.1 Implementation Group 2
17.1,CIS Control 17.1,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 17.1 from CIS Critical Security Controls v8.1 Implementation Group 2
17.2,CIS Control 17.2,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 17.2 from CIS Critical Security Controls v8.1 Implementation Group 2
17.3,CIS Control 17.3,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 17.3 from CIS Critical Security Controls v8.1 Implementation Group 2
17.4,CIS Control 17.4,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 17.4 from CIS Critical Security Controls v8.1 Implementation Group 2
17.5,CIS Control 17.5,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 17.5 from CIS Critical Security Controls v8.1 Implementation Group 2
17.6,CIS Control 17.6,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 17.6 from CIS Critical Security Controls v8.1 Implementation Group 2
17.7,CIS Control 17.7,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 17.7 from CIS Critical Security Controls v8.1 Implementation Group 2
17.8,CIS Control 17.8,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 17.8 from CIS Critical Security Controls v8.1 Implementation Group 2
18.1,CIS Control 18.1,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 18.1 from CIS Critical Security Controls v8.1 Implementation Group 2
18.2,CIS Control 18.2,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 18.2 from CIS Critical Security Controls v8.1 Implementation Group 2
18.3,CIS Control 18.3,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 18.3 from CIS Critical Security Controls v8.1 Implementation Group 2
2.1,CIS Control 2.1,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 2.1 from CIS Critical Security Controls v8.1 Implementation Group 2
2.2,CIS Control 2.2,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 2.2 from CIS Critical Security Controls v8.1 Implementation Group 2
2.3,CIS Control 2.3,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 2.3 from CIS Critical Security Controls v8.1 Implementation Group 2
2.4,CIS Control 2.4,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 2.4 from CIS Critical Security Controls v8.1 Implementation Group 2
2.5,CIS Control 2.5,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 2.5 from CIS Critical Security Controls v8.1 Implementation Group 2
2.6,CIS Control 2.6,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 2.6 from CIS Critical Security Controls v8.1 Implementation Group 2
3.1,CIS Control 3.1,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 3.1 from CIS Critical Security Controls v8.1 Implementation Group 2
3.10,CIS Control 3.10,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 3.10 from CIS Critical Security Controls v8.1 Implementation Group 2
3.11,CIS Control 3.11,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 3.11 from CIS Critical Security Controls v8.1 Implementation Group 2
3.12,CIS Control 3.12,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 3.12 from CIS Critical Security Controls v8.1 Implementation Group 2
3.2,CIS Control 3.2,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 3.2 from CIS Critical Security Controls v8.1 Implementation Group 2
3.3,CIS Control 3.3,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 3.3 from CIS Critical Security Controls v8.1 Implementation Group 2
3.4,CIS Control 3.4,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 3.4 from CIS Critical Security Controls v8.1 Implementation Group 2
3.5,CIS Control 3.5,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 3.5 from CIS Critical Security Controls v8.1 Implementation Group 2
3.6,CIS Control 3.6,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 3.6 from CIS Critical Security Controls v8.1 Implementation Group 2
3.7,CIS Control 3.7,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 3.7 from CIS Critical Security Controls v8.1 Implementation Group 2
3.8,CIS Control 3.8,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 3.8 from CIS Critical Security Controls v8.1 Implementation Group 2
3.9,CIS Control 3.9,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,Control 3.9 from CIS Critical Security Controls v8.1 Implementation Group 2
